property_id, seating_type, industry_anzsic4_code, location_zip, clue_small_area, trading_name, x_coordinate, location_address, location_city, location_state, number_of_seats, ogc_fid, industry_anzsic4_description, y_coordinate, census_year, street_address, base_property_id, block_id
"110326","Seats - Outdoor","4511",null,"Southbank","World RB Pty Ltd","144.9633758",null,null,null,"160",2187,"Cafes and Restaurants","-37.82092509","2010","4 Riverside Quay","110326","801"
"609480","Seats - Indoor","4511",null,"Docklands","Madonna's ","144.9434599",null,null,null,"52",2207,"Cafes and Restaurants","-37.82044558","2010","829-843 Bourke Street","609480","1108"
"107871","Seats - Indoor","4520",null,"Carlton","Dream Night Club","144.9611486",null,null,null,"30",2225,"Pubs, Taverns and Bars","-37.80459072","2010","229 Queensberry Street","107871","263"
"105684","Seats - Indoor","4511",null,"Melbourne (CBD)","International Diethnes Cakes","144.9668486",null,null,null,"73",2242,"Cafes and Restaurants","-37.81118708","2010","185-187 Lonsdale Street","105684","66"
"108982","Seats - Outdoor","4511",null,"Melbourne (CBD)","Spring Cafe & Larder","144.9731836",null,null,null,"20",2245,"Cafes and Restaurants","-37.81260039","2010","93-101 Spring Street","108982","38"
"102063","Seats - Outdoor","4511",null,"Melbourne (CBD)","Tazio Birraria & Pizzeria","144.9726281",null,null,null,"36",2249,"Cafes and Restaurants","-37.81430616","2010","45 Collins Street","102060","28"
"106234","Seats - Indoor","4511",null,"Carlton","Sale E Pepe","144.9672175",null,null,null,"70",2263,"Cafes and Restaurants","-37.80175883","2010","232 Lygon Street","106234","247"
"110606","Seats - Outdoor","4512",null,"Southbank","Nandos","144.9662623",null,null,null,"30",2264,"Takeaway Food Services","-37.82066923","2010","3 Southgate Avenue","110380","753"
"102155","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe Cento Venti","144.9693797",null,null,null,"65",2266,"Cafes and Restaurants","-37.81398457","2010","106-120 Collins Street","102155","37"
"103591","Seats - Indoor","4511",null,"Melbourne (CBD)","Coco Latte Cafe","144.9720412",null,null,null,"16",2278,"Cafes and Restaurants","-37.81584246","2010","1-9 Exhibition Street","103591","17"
"105389","Seats - Outdoor","4512",null,"Melbourne (CBD)","Burger Edge","144.9557168",null,null,null,"20",2296,"Takeaway Food Services","-37.81571633","2010","184 King Street","105389","52"
"103246","Seats - Indoor","4512",null,"North Melbourne","Kay'z","144.9581484",null,null,null,"16",2302,"Takeaway Food Services","-37.80444251","2010","595 Elizabeth Street","103246","362"
"102100","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafenatics","144.9598766",null,null,null,"24",2313,"Cafes and Restaurants","-37.81797777","2010","433-455 Collins Street","102100","23"
"111059","Seats - Indoor","4511",null,"Carlton","Balti Indian Cafe + Restaurant","144.9666993",null,null,null,"70",2408,"Cafes and Restaurants","-37.80443778","2010","126 Lygon Street","106250","252"
"108646","Seats - Indoor","4512",null,"Melbourne (Remainder)","Spudbar @ Chevron","144.9798191",null,null,null,"8",2432,"Takeaway Food Services","-37.8455379","2010","519-539 St Kilda Road","108646","724"
"104450","Seats - Outdoor","4511",null,"Carlton","Rice Bar Not Only Rice","144.9651037",null,null,null,"40",2433,"Cafes and Restaurants","-37.80077102","2010","251-257 Cardigan Street","104450","245"
"611367","Seats - Indoor","4511",null,"Docklands","Elements Cafe ","144.9457644",null,null,null,"150",2451,"Cafes and Restaurants","-37.82205739","2010","791-847 Collins Street","611367","1108"
"107986","Seats - Indoor","4511",null,"North Melbourne","French Quarter Patisserie Boulongerie ","144.9484758",null,null,null,"35",2456,"Cafes and Restaurants","-37.80271264","2010","566-574 Queensberry Street","107986","346"
"108625","Seats - Indoor","4511",null,"Melbourne (Remainder)","Cafe Rosco","144.9762096",null,null,null,"88",2477,"Cafes and Restaurants","-37.836275","2010","407B-407D St Kilda Road","108625","710"
"101116","Seats - Indoor","4511",null,"Melbourne (CBD)","Tuscan Melbourne (Aust) Pty Ltd","144.9710404",null,null,null,"44",2481,"Cafes and Restaurants","-37.81217956","2010","79-85 Bourke Street","101116","48"
"106337","Seats - Indoor","4511",null,"North Melbourne","Platinum Cafe","144.9430243",null,null,null,"40",2500,"Cafes and Restaurants","-37.7985945","2010","36-58 Macaulay Road","106337","317"
"611367","Seats - Indoor","4511",null,"Docklands","Cafe Gruppo ","144.9457644",null,null,null,"40",2501,"Cafes and Restaurants","-37.82205739","2010","791-847 Collins Street","611367","1108"
"103167","Seats - Outdoor","4511",null,"Melbourne (CBD)","McDonald's","144.9644996",null,null,null,"16",2503,"Cafes and Restaurants","-37.81782922","2010","11-15 Elizabeth Street","103167","14"
"103392","Seats - Indoor","4511",null,"North Melbourne","Oskar","144.9489789",null,null,null,"20",2522,"Cafes and Restaurants","-37.80488639","2010","1-5 Errol Street","103392","345"
"101126","Seats - Indoor","4511",null,"Melbourne (CBD)","Edoya Japanese Restaurant","144.9684168",null,null,null,"40",2532,"Cafes and Restaurants","-37.81298798","2010","173-175 Bourke Street","101126","47"
"110146","Seats - Indoor","4511",null,"Melbourne (CBD)","Cocoa Bean Cafe","144.9589392",null,null,null,"80",2556,"Cafes and Restaurants","-37.81595642","2010","130-148 William Street","110146","43"
"108101","Seats - Outdoor","4511",null,"Melbourne (CBD)","Torro Cafe","144.960162",null,null,null,"9",2559,"Cafes and Restaurants","-37.81320274","2010","224-236 Queen Street","108101","64"
"105672","Seats - Outdoor","4512",null,"Melbourne (CBD)","Bluebag","144.9707149",null,null,null,"18",2609,"Takeaway Food Services","-37.81005686","2010","53-57 Lonsdale Street","105672","68"
"604125","Seats - Outdoor","4511",null,"Docklands","Va Bene Pizzeria","144.9435654",null,null,null,"16",2624,"Cafes and Restaurants","-37.8165193","2010","143-175 Harbour Esplanade","604125","1108"
"110606","Seats - Outdoor","4511",null,"Southbank","Kouzina Restaurant ","144.9662623",null,null,null,"40",2626,"Cafes and Restaurants","-37.82066923","2010","3 Southgate Avenue","110380","753"
"111065","Seats - Outdoor","4511",null,"Carlton","Lazzat on Lygon","144.9666993",null,null,null,"16",2637,"Cafes and Restaurants","-37.80443778","2010","112 Lygon Street","106250","252"
"110091","Seats - Outdoor","4512",null,"Melbourne (CBD)","Zushi Delight","144.9591876",null,null,null,"6",2658,"Takeaway Food Services","-37.8192157","2010","15-33 William Street","110091","12"
"105962","Seats - Outdoor","4520",null,"Melbourne (CBD)","Hairy Little Sister","144.9667836",null,null,null,"48",2668,"Pubs, Taverns and Bars","-37.81413595","2010","218-242 Little Collins Street","105962","46"
"105313","Seats - Indoor","4511",null,"Melbourne (CBD)","Namaste On King Indian Restaurant ","144.9547419",null,null,null,"85",2673,"Cafes and Restaurants","-37.81488684","2010","225-237 King Street","105313","61"
"103033","Seats - Outdoor","4511",null,"Kensington","TJ's Bar & Grill","144.9315233",null,null,null,"12",2675,"Cafes and Restaurants","-37.79484451","2010","457-469 Macaulay Road","103033","513"
"107427","Seats - Outdoor","4511",null,"Parkville","State Netball & Hockey Centre Cafe","144.947632",null,null,null,"16",2693,"Cafes and Restaurants","-37.78541878","2010","10 Brens Drive","107427","931"
"105929","Seats - Outdoor","4511",null,"Melbourne (CBD)","Bambola Cafe","144.9632938",null,null,null,"6",2714,"Cafes and Restaurants","-37.81554941","2010","335-349 Little Collins Street","105929","34"
"105311","Seats - Indoor","4511",null,"Melbourne (CBD)","Sud","144.9548584",null,null,null,"38",2762,"Cafes and Restaurants","-37.81514931","2010","217-219 King Street","105311","61"
"100360","Seats - Indoor","4511",null,"East Melbourne","Chefscene","144.9819236",null,null,null,"70",2764,"Cafes and Restaurants","-37.80961024","2010","300 Albert Street","109653","620"
"107902","Seats - Indoor","4511",null,"North Melbourne","Grigons & Orr Corner Store ","144.952777",null,null,null,"50",2767,"Cafes and Restaurants","-37.80357227","2010","445-447 Queensberry Street","107902","356"
"105705","Seats - Indoor","4520",null,"Melbourne (CBD)","Niagra Hotel","144.9611929",null,null,null,"60",2799,"Pubs, Taverns and Bars","-37.81283306","2010","383-387 Lonsdale Street","105705","64"
"598590","Seats - Indoor","4511",null,"Docklands","Simmer Pronto ","144.9492736",null,null,null,"72",2830,"Cafes and Restaurants","-37.81999404","2010","720-750 Collins Street","598590","1105"
"101152","Seats - Indoor","4520",null,"Melbourne (CBD)","High Fidelity","144.9601886",null,null,null,"40",2834,"Pubs, Taverns and Bars","-37.81547268","2010","457-471 Bourke Street","101152","43"
"111175","Seats - Indoor","4511",null,"Southbank","Number 8","144.9586604",null,null,null,"100",2851,"Cafes and Restaurants","-37.82312164","2010","8 Whiteman Street","110477","803"
"104661","Seats - Indoor","4511",null,"Melbourne (CBD)","McSpankys","144.9603936",null,null,null,"23",2866,"Cafes and Restaurants","-37.81210735","2010","115-123 Hardware Street","104661","74"
"105991","Seats - Indoor","4511",null,"Melbourne (CBD)","Stax Cafe ","144.9629471",null,null,null,"24",2874,"Cafes and Restaurants","-37.80909156","2010","16 Little La Trobe Street","105991","95"
"578321","Seats - Indoor","4520",null,"Melbourne (CBD)","Beer De Luxe","144.9699175",null,null,null,"105",2877,"Pubs, Taverns and Bars","-37.81784465","2010","2 Swanston Street","573333","6"
"103942","Seats - Indoor","4511",null,"Melbourne (CBD)","The Journal Cafe","144.9659028",null,null,null,"60",2890,"Cafes and Restaurants","-37.81706291","2010","253-265 Flinders Lane","103942","15"
"611367","Seats - Outdoor","4511",null,"Docklands","Elements Cafe ","144.9457644",null,null,null,"100",2910,"Cafes and Restaurants","-37.82205739","2010","791-847 Collins Street","611367","1108"
"566659","Seats - Indoor","4511",null,"Melbourne (CBD)","Hirize Bakery Cafe","144.9532987",null,null,null,"22",2913,"Cafes and Restaurants","-37.81625435","2010","182-200 Spencer Street","566659","51"
"110765","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe Frais","144.9638971",null,null,null,"40",2927,"Cafes and Restaurants","-37.81719967","2010","302-308 Flinders Lane","110765","24"
"105333","Seats - Outdoor","4511",null,"West Melbourne (Residential)","Hungry Boys Cafe","144.9516854",null,null,null,"6",2931,"Cafes and Restaurants","-37.80886049","2010","477 King Street","105333","440"
"109418","Seats - Outdoor","4511",null,"Melbourne (CBD)","Allegro Restaurant & Wine Room","144.9674304",null,null,null,"20",2945,"Cafes and Restaurants","-37.81584777","2010","199-209 Collins Street","109418","26"
"101152","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe Felice","144.9601886",null,null,null,"20",2949,"Cafes and Restaurants","-37.81547268","2010","457-471 Bourke Street","101152","43"
"589841","Seats - Outdoor","4511",null,"Melbourne (CBD)","Della Nonna QV","144.9657034",null,null,null,"75",2951,"Cafes and Restaurants","-37.810658","2010","221 Little Lonsdale Street","105749","76"
"101111","Seats - Outdoor","4511",null,"Melbourne (CBD)","The Mess Hall","144.9717967",null,null,null,"15",2980,"Cafes and Restaurants","-37.81200666","2010","51 Bourke Street","101111","48"
"106104","Seats - Indoor","4511",null,"Carlton","Chocolateria San Churro","144.9664856",null,null,null,"30",3040,"Cafes and Restaurants","-37.80156205","2010","175 Lygon Street","106104","246"
"110147","Seats - Outdoor","4511",null,"Melbourne (CBD)","Trios Cafe","144.9589224",null,null,null,"14",3090,"Cafes and Restaurants","-37.81630648","2010","114-128 William Street","110147","43"
"560001","Seats - Outdoor","4511",null,"Docklands","Renzo's Bar","144.9412614",null,null,null,"80",3104,"Cafes and Restaurants","-37.81460533","2010","16-32 Rakaia Way","560001","1109"
"101177","Seats - Outdoor","4511",null,"Melbourne (CBD)","Cafe Euro Food & Wine Bar","144.9591969",null,null,null,"30",3106,"Cafes and Restaurants","-37.81499761","2010","486-492 Bourke Street","101177","53"
"105668","Seats - Indoor","4511",null,"Melbourne (CBD)","Lonsdale Coffee Delight","144.9715313",null,null,null,"27",3110,"Cafes and Restaurants","-37.80981882","2010","19-21 Lonsdale Street","105668","68"
"103993","Seats - Indoor","4520",null,"Melbourne (CBD)","Waterside Hotel","144.9571505",null,null,null,"90",3111,"Pubs, Taverns and Bars","-37.820166","2010","508-514 Flinders Street","103993","11"
"110765","Seats - Outdoor","4511",null,"Melbourne (CBD)","Robot Sushi & Bar","144.9638971",null,null,null,"12",3114,"Cafes and Restaurants","-37.81719967","2010","302-308 Flinders Lane","110765","24"
"108441","Seats - Indoor","4511",null,"West Melbourne (Residential)","Cafe Al Sindh ","144.9524041",null,null,null,"16",3135,"Cafes and Restaurants","-37.80751845","2010","56 Rosslyn Street","108441","432"
"105928","Seats - Outdoor","4511",null,"Melbourne (CBD)","Dinkum Pies","144.9642254",null,null,null,"30",3139,"Cafes and Restaurants","-37.81528948","2010","317-321 Little Collins Street","105928","35"
"105432","Seats - Indoor","4511",null,"East Melbourne","Cafe Lansdowne","144.9781229",null,null,null,"30",3144,"Cafes and Restaurants","-37.80904405","2010","23 Lansdowne Street","105432","646"
"109330","Seats - Indoor","4511",null,"Carlton","China Style ","144.9636423",null,null,null,"44",3151,"Cafes and Restaurants","-37.8006201","2010","743-751 Swanston Street","109330","243"
"109418","Seats - Indoor","4511",null,"Melbourne (CBD)","La Vita Buona 'The Good Life'","144.9674304",null,null,null,"34",3163,"Cafes and Restaurants","-37.81584777","2010","199-209 Collins Street","109418","26"
"105678","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe 123","144.9686769",null,null,null,"20",3165,"Cafes and Restaurants","-37.81072687","2010","123-129 Lonsdale Street","105678","67"
"105954","Seats - Outdoor","4512",null,"Melbourne (CBD)","Baristar On Lt Collins ","144.960326",null,null,null,"4",3174,"Takeaway Food Services","-37.8159076","2010","422-428 Little Collins Street","105954","43"
"109284","Seats - Indoor","4400",null,"Melbourne (CBD)","Mercure Grand Hotel on Swanston","144.9649993",null,null,null,"230",3196,"Accommodation","-37.81309229","2010","191-205 Swanston Street","109284","55"
"103403","Seats - Outdoor","4511",null,"North Melbourne","Char Siu House","144.9490851",null,null,null,"12",3213,"Cafes and Restaurants","-37.80412429","2010","37 Errol Street","103403","345"
"106114","Seats - Indoor","4511",null,"Carlton","Il Cantuccio Restaurant","144.9666464",null,null,null,"100",3219,"Cafes and Restaurants","-37.80043187","2010","209 Lygon Street","106114","206"
"108966","Seats - Indoor","4400",null,"Melbourne (CBD)","Vibe Savoy Hotel Melbourne","144.9539293",null,null,null,"120",3241,"Accommodation","-37.81777221","2010","122-132 Spencer Street","108966","41"
"108646","Seats - Indoor","4512",null,"Melbourne (Remainder)","Burger Edge","144.9798191",null,null,null,"8",3250,"Takeaway Food Services","-37.8455379","2010","519-539 St Kilda Road","108646","724"
"108084","Seats - Outdoor","4511",null,"Melbourne (CBD)","Lunchroom","144.9579933",null,null,null,"6",3255,"Cafes and Restaurants","-37.80988001","2010","365-371 Queen Street","108084","103"
"108973","Seats - Indoor","4511",null,"Docklands","Batman Hill Cafe","144.9523393",null,null,null,"20",3257,"Cafes and Restaurants","-37.81815358","2010","85-161 Spencer Street","108973","1101"
"106236","Seats - Outdoor","4511",null,"Carlton","Little Lygon Bar & Grill","144.9671892",null,null,null,"30",3262,"Cafes and Restaurants","-37.80191702","2010","220-228 Lygon Street","106236","247"
"105691","Seats - Indoor","4511",null,"Melbourne (CBD)","Medallion Cafe & Cakes","144.9662609",null,null,null,"116",3263,"Cafes and Restaurants","-37.8114331","2010","209-211 Lonsdale Street","105691","66"
"105391","Seats - Indoor","4129",null,"Melbourne (CBD)","Citibake","144.956277",null,null,null,"40",3272,"Other Specialised Food Retailing","-37.81673653","2010","140-146 King Street","105391","42"
"105850","Seats - Outdoor","4511",null,"Melbourne (CBD)","Cafe All' Angalo","144.9613937",null,null,null,"35",3278,"Cafes and Restaurants","-37.81379622","2010","387 Little Bourke Street","105850","54"
